OBS,WP4,WP3,WP2,D8,D9,MARGIN1,MARGIN2,MARGIN3,MARGIN4,MFR1,MFR2,MFR3,MFR4,PRICE1,PRICE2,PRICE3,PRICE4,PROMO11,PROMO12,PROMO13,PROMO14,PROMO21,PROMO22,PROMO23,PROMO24,RET,S10,S11,S12,S13,S2,S3,S4,S5,S6,S7,S8,S9,VOL1,VOL2,VOL3,VOL4,WEEK,WP1,D7,D6,D5,D4,D3,D2,D10,D1,CSALES
11/09/1995,0.151693552,0.139370929,0.232783359,0,0,0.322358415,0.242814094,0.35902876,0.041729853,25004.03636,80877.69156,20196.52013,146028.8214,0.283371647,0.30743224,0.217437103,0.158299361,0.002,0.002,0.002,0.253,0,0,0.09,0.045,55502.25909,0,0,1,0,0,0,0,0,0,0,0,0,130212.8,347437.6,144912,962656.75,322,0.192024412,0,0,0,0,0,1,0,0,1585219.15
11/16/1995,0.170294961,0.131057112,0.20795832,0,0,0.209731394,0.22397534,0.341448162,0.351754512,58470.95195,154170.6494,24335.52338,40815.60649,0.217316247,0.26797901,0.199008043,0.262701344,0.194,0.002,0.064,0.113,0,0.146,0.192,0,94779.46039,0,0,1,0,0,0,0,0,0,0,0,0,340465.6,741353.6,185686.4,239675.95,323,0.171738208,0,0,0,0,0,1,0,0,1507181.55
11/23/1995,0.17526913,0.146842894,0.230025162,0,0,0.354552376,0.26377847,0.031239317,0.341340938,28686.63506,90491.8987,49115.07143,35074.64805,0.269625033,0.312440146,0.15157809,0.26609993,0.004,0.088,0.155,0.109,0,0.008,0.004,0,67940.72727,0,0,1,0,0,0,0,0,0,0,0,0,164838.4,393400,334473.6,200118.8,324,0.174028837,0,0,0,0,1,0,0,0,1092830.8
11/30/1995,0.19410086,0.142660845,0.23226795,0,0,0.393061099,0.280457437,0.070176465,-0.007782762,24504.35111,81426.63979,52558.08127,137400.2237,0.284860852,0.322799459,0.15342787,0.192601886,0,0.088,0.157,0,0,0,0.097,0,50512.74642,0,0,1,0,0,0,0,0,0,0,0,0,141731.2,350572,368412.8,707880.55,325,0.172893132,0,0,0,0,0,0,0,0,1568596.55
12/07/1995,0.142017748,0.132325687,0.207284529,0,0,0.331474381,0.25318815,0.327768911,0.330131224,25360.49935,125827.3472,21231.81534,50538.36476,0.273517948,0.277559239,0.196845534,0.212008311,0.082,0.12,0.193,0.079,0,0.172,0,0.061,90492.22497,0,0,0,1,0,0,0,0,0,0,0,0,138692.8,607027.2,160451.2,355859.5,326,0.182853756,0,0,0,0,0,0,0,0,1262030.7
12/14/1995,0.175366671,0.146618653,0.206774463,0,0,0.258566081,0.278379197,-0.060102452,0.345260743,34047.59428,94529.1788,119714.4818,38680.38101,0.259947466,0.286541715,0.138306116,0.267841998,0.094,0.297,0.278,0.103,0.136,0,0,0,61950.09363,0,0,0,1,0,0,0,0,0,0,0,0,176656,457160.8,816502.4,220568.6,327,0.192733869,0,0,0,1,0,0,0,0,1670887.8
12/21/1995,0.175821266,0.128659296,0.209349433,0,0,-0.318239626,0.269396478,0.382604789,0.318114538,171319.7263,88706.37906,19305.48179,36928.41743,0.154572962,0.286543148,0.208390499,0.257845747,0.224,0.193,0.269,0.03,0,0,0,0,20541.77308,0,0,0,1,0,0,0,0,0,0,0,0,840774.4,423724,150051.2,210033.85,328,0.203764204,0,0,0,1,0,0,0,0,1624583.45
12/28/1995,0.198041522,0.135304698,0.220842341,0,0,0.292634633,0.093525584,0.269369246,0.208412215,29663.79172,132726.6003,43710.56145,71157.0912,0.277436997,0.24362777,0.185188889,0.25018264,0.097,0.108,0.266,0.001,0,0,0.093,0.085,60815.62354,0,0,0,1,0,0,0,0,0,0,0,0,151153.6,601001.6,323052.8,359303.9,329,0.196249323,0,0,0,1,0,0,0,0,1434511.9
1/04/1996,0.161696488,0.129126881,0.2326948,0,0,0.305790751,0.30250821,0.377827399,0.181495716,32691.66559,84337.34476,30008.26067,84039.73674,0.280015862,0.333616543,0.207541895,0.197551182,0,0.074,0.268,0.076,0,0,0,0.085,87836.29431,0,0,0,0,0,0,0,0,0,0,0,0,168176,362437.6,232393.6,519737.55,330,0.194389601,0,0,0,0,0,0,0,0,1282744.75
1/11/1996,0.169972739,0.136693476,0.239903713,0,0,0.310008581,0.268548784,0.349523641,0.342427732,29086.66235,95297.04787,33173.42885,44602.56339,0.278491238,0.327983203,0.210143649,0.25848526,0,0.175,0.078,0.168,0,0.003,0.093,0,89108.11643,0,0,0,0,0,0,0,0,0,0,0,0,151369.6,397230.4,242684.8,262410.1,331,0.192156565,0,0,0,0,0,0,0,0,1053694.9
1/18/1996,0.139647407,0.125485315,0.234459335,0,0,-0.105471241,0.297823132,0.343420801,0.347522705,192406.0517,61151.87128,16909.39715,45125.43273,0.142157231,0.33390353,0.191119845,0.214026462,0.006,0.16,0.273,0.237,0,0,0,0,40459.0705,0,0,0,0,0,0,0,0,0,0,0,0,1224340.8,260820.8,134752,323138.35,332,0.157150731,0,0,0,0,0,0,1,0,1943051.95
1/25/1996,0.160670448,0.13529644,0.216265432,0,0,0.333719008,0.199111223,0.327841149,0.294869914,23197.8053,136459.8545,19619.93208,51358.75873,0.272736209,0.270031793,0.201286407,0.227859301,0,0,0.327,0.162,0,0.232,0,0.126,76591.31501,0,0,0,0,0,0,0,0,0,0,0,0,127657.6,630983.2,145014.4,319652.8,333,0.181718952,0,0,0,0,0,0,1,0,1223308
2/01/1996,0.145521122,0.147063236,0.230724146,0,0,0.320872105,0.310479784,0.292420787,0.283606428,30662.05606,64061.02062,23884.48131,126283.5135,0.272487175,0.334615491,0.207839961,0.203130134,0,0,0.241,0.006,0.142,0,0.082,0,103196.683,0,0,0,0,1,0,0,0,0,0,0,0,165692.8,277652,162409.6,867801.95,334,0.185053642,0,0,0,0,0,0,0,0,1473556.35
2/08/1996,0.18106197,0.13936761,0.236642183,0,0,0.295318056,0.285553772,-0.033081053,0.327925869,29212.52642,69257.21585,151580.672,43834.75902,0.270370333,0.331224624,0.134904816,0.269407737,0.002,0.054,0.16,0.006,0,0,0,0,56457.95103,0,0,0,0,1,0,0,0,0,0,0,0,153326.4,292666.4,1087632,242098.1,335,0.190525092,0,0,0,0,0,0,0,0,1775722.9
2/15/1996,0.176681799,0.143902186,0.231981378,0,0,0.295261499,0.299960935,0.354445979,0.318312831,32410.5,71909.7732,24881.95425,86771.95619,0.281403271,0.331383475,0.222912694,0.259183108,0.001,0.104,0.148,0.08,0,0,0,0.044,98571.29124,0,0,0,0,1,0,0,0,0,0,0,0,163428.8,309980.8,172908.8,491119.95,336,0.198315719,0,1,0,0,0,0,0,0,1137438.35
2/22/1996,0.175833745,0.145563202,0.209562965,0,0,0.282944273,0.2221818,0.35199043,0.345379076,26438.76546,143577.9581,19076.46521,44816.67204,0.269975311,0.269424096,0.224631254,0.268603918,0,0.095,0.224,0.217,0,0.23,0,0,85452.63853,0,0,0,0,1,0,0,0,0,0,0,0,136572.8,685130.4,131052.8,254880.95,337,0.193587343,0,1,0,0,0,0,0,0,1207636.95
2/29/1996,0.182216617,0.148027825,0.226000355,0,0,-0.435406654,0.315942804,0.315638643,0.211585608,250395.945,62437.57006,20778.3698,66161.93346,0.137133096,0.330382249,0.216300678,0.231117822,0,0.057,0.221,0.153,0.006,0,0,0.065,-19776.53231,0,0,0,0,0,1,0,0,0,0,0,0,1272067.2,276272,140368,363094.95,338,0.196841759,0,1,0,0,0,0,0,0,2051802.15
3/07/1996,0.177188829,0.144252235,0.182573886,0,0,0.286335597,0.205425981,0.336527711,0.327813507,26153.48816,199960.9085,16889.74408,42581.34613,0.259109293,0.229775807,0.217420136,0.263600699,0,0.138,0.237,0.096,0,0.175,0,0,91523.38452,0,0,0,0,0,1,0,0,0,0,0,0,141433.6,1095232.8,117084.8,240316.2,339,0.184917079,0,1,0,0,0,0,0,0,1594067.4
3/14/1996,0.175037837,0.144002671,0.220614504,0,0,0.331123716,0.33515875,0.088904131,0.13416757,23877.39795,61504.85285,28083.97697,137118.3749,0.26863704,0.331830349,0.158054357,0.202161331,0,0.136,0.28,0.13,0,0,0,0.021,66814.10365,0,0,0,0,0,1,0,0,0,0,0,0,132884.8,278788.8,195024,783364.2,340,0.179684945,0,0,1,0,0,0,0,0,1390061.8
3/21/1996,0.142275111,0.141254729,0.237707663,0,0,0.31863418,0.309739246,-0.047714627,0.264778561,25833.09533,65073.89891,119276.3973,65567.49904,0.268647569,0.344373719,0.134821759,0.193513278,0,0.075,0.318,0.115,0,0,0.005,0.061,59462.14523,0,0,0,0,0,1,0,0,0,0,0,0,141128,273756,844406.4,460850.1,341,0.183047271,0,0,1,0,0,0,0,0,1720140.5
3/28/1996,0.174791865,0.151049705,0.220492258,0,0,0.297195241,0.18784895,0.175903556,0.320602345,25107.93862,163014.6893,27442.71036,38901.21419,0.263265504,0.271491687,0.183291295,0.257274754,0,0.134,0.206,0.052,0,0.204,0,0,72537.20524,0,0,0,0,0,0,1,0,0,0,0,0,135700.8,739321.6,181680,222557.35,342,0.185024249,0,0,0,0,0,0,0,0,1279259.75
4/04/1996,0.18977705,0.1504105,0.233306547,0,0,0.035214688,0.309995981,0.229362121,0.238114388,48425.5876,65571.08504,29237.87596,83139.97826,0.205843149,0.338123461,0.195176625,0.249088639,0,0.123,0.129,0.021,0,0,0,0.103,65912.40217,0,0,0,0,0,0,1,0,0,0,0,0,243841.6,281051.2,194387.2,438092.9,343,0.198594447,0,0,0,0,0,0,0,0,1157372.9
4/11/1996,0.184685201,0.128458934,0.198861346,0,0,0.264592005,-0.111152745,0.385748916,0.297059588,24696.73274,286772.2193,15650.20332,39554.59271,0.259594229,0.178968505,0.209130985,0.26273237,0,0,0.044,0.02,0,0.227,0,0,6742.638747,0,0,0,0,0,0,1,0,0,0,0,0,129364.8,1442071.2,121830.4,214173.05,344,0.190907671,0,0,0,0,0,0,0,0,1907439.45
4/18/1996,0.183844643,0.135963964,0.23769766,0,0,0.279096881,0.307080944,-0.024243407,0.300076141,26129.45205,64899.82801,138535.7494,42580.93798,0.268322568,0.343038133,0.132745754,0.262663775,0,0,0.269,0.039,0,0,0.017,0,53854.15537,0,0,0,0,0,0,1,0,0,0,0,0,135081.6,273035.2,1018915.2,231613.7,345,0.193434576,0,0,0,0,0,0,0,0,1658645.7
4/25/1996,0.157319901,0.131802201,0.240250111,0,0,0.304698296,0.315171283,0.360228152,0.132421813,24456.01657,65651.32186,18081.57489,119302.2651,0.279099569,0.35081781,0.20601438,0.181332246,0,0.037,0.251,0.154,0,0,0,0.065,69321.74952,0,0,0,0,0,0,0,1,0,0,0,0,126024,273262.4,137187.2,758341.85,346,0.194058406,0,0,0,0,0,0,0,0,1294815.45
5/02/1996,0.180670129,0.146878386,0.246835867,0,0,0.297450959,0.091953666,0.336311914,0.235601876,21120.95793,165933.1409,16064.50032,59295.51179,0.272296913,0.271831798,0.221306347,0.23635606,0,0.048,0.086,0.167,0,0.206,0,0.128,52162.03442,0,0,0,0,0,0,0,1,0,0,0,0,110406.4,672240.8,109372.8,328197.65,347,0.191301935,0,0,0,0,0,0,0,0,1220217.65
5/09/1996,0.1996623,0.148100296,0.248670981,0,0,0.308153777,0.286753704,0.342838661,0.175004468,22421.12046,59080.84321,19751.12938,119669.2269,0.27529821,0.348646719,0.225363677,0.24201622,0,0.097,0.069,0.08,0,0,0,0.106,69428.67878,0,0,0,0,0,0,0,1,0,0,0,0,117718.4,237586.4,133363.2,599358.15,348,0.190464027,0,0,0,0,0,0,0,0,1088026.15
5/16/1996,0.19734273,0.139560001,0.243691928,0,0,0.317883937,0.293386981,0.213525932,0.023418449,24451.96622,68570.81453,40488.92416,191403.3652,0.273245774,0.34487325,0.177450226,0.202075013,0.002,0.062,0.174,0.101,0,0,0.089,0,55448.48885,0,0,0,0,0,0,0,1,0,0,0,0,131190.4,281383.2,290118.4,969903.3,349,0.186385332,1,0,0,0,0,0,0,0,1672595.3
5/23/1996,0.190990628,0.147286213,0.241096331,0,0,0.255776052,0.282852737,0.199299764,0.28043166,37731.44551,80626.27788,55762.79605,47479.01912,0.213366899,0.336188038,0.183946759,0.26542389,0.002,0.062,0.238,0.105,0.173,0.08,0.082,0,77151.07712,0,0,0,0,0,0,0,0,1,0,0,0,237614.4,334415.2,378601.6,248593.45,350,0.158792756,1,0,0,0,0,0,0,0,1199224.65
5/30/1996,0.188716263,0.150976545,0.178726512,0,0,0.334354839,-0.091106131,0.284850401,0.259426058,19969.86168,239530.2728,14592.30584,51323.07678,0.269740565,0.16380305,0.211111837,0.254824336,0,0.048,0.163,0.102,0,0.004,0.003,0.126,13821.31853,0,0,0,0,0,0,0,0,1,0,0,0,111220.8,1340205.6,96652.8,271958.95,351,0.179551502,0,0,0,0,0,0,0,0,1820038.15
6/06/1996,0.163610056,0.148087923,0.241665423,0,0,0.33474631,0.241399808,0.372867235,0.162309743,20756.97843,111151.2081,15176.9981,104172.8052,0.271469325,0.318567575,0.236134884,0.195310922,0,0.054,0.074,0.123,0,0.225,0.003,0.062,75022.87183,0,0,0,0,0,0,0,0,1,0,0,0,114936,459938.4,102486.4,636713.95,352,0.18059597,0,0,0,0,0,0,0,0,1314074.75
6/13/1996,0.174632003,0.154238092,0.229019303,0,0,0.335946131,0.277764589,0.17107395,0.318035099,20360.19416,83421.47208,68079.95368,40552.64213,0.270279051,0.31709786,0.186069786,0.256071834,0,0.048,0.079,0.149,0,0.108,0.68,0,75345.46066,0,0,0,0,0,0,0,0,1,0,0,0,113440,364255.2,441395.2,232217.7,353,0.17947985,0,0,0,0,0,0,0,0,1151308.1
6/20/1996,0.159328979,0.157722762,0.249757761,1,0,0.344113268,0.282120894,0.311304604,0.182200345,20248.90102,66747.6618,30171.7335,103704.2449,0.267879336,0.347910615,0.229016722,0.19482642,0,0.072,0.124,0.107,0,0,0.056,0.019,73597.83566,0,0,0,0,0,0,0,0,0,1,0,0,115248,267249.6,191296,650881.25,354,0.175698502,0,0,0,0,0,0,0,0,1224674.85
6/27/1996,0.163957856,0.14963684,0.225855432,1,0,0.344424714,0.154253132,0.20840177,0.237061442,31837.86493,172383.707,43116.47876,56364.05453,0.199810302,0.2670485,0.189031297,0.214903093,0,0.072,0.143,0.035,0.168,0.207,0.058,0.055,77032.11034,0,0,0,0,0,0,0,0,0,1,0,0,243054.4,763248,288140.8,343771.6,355,0.130990696,0,0,0,0,0,0,0,0,1638214.8
7/04/1996,0.178516424,0.15568998,0.226134939,0,0,0.347890113,0.175935314,0.210779939,0.146696307,20700.29423,129042.3653,32075.62334,65896.15155,0.250777113,0.274414064,0.197270682,0.209206201,0,0,0.334,0.104,0.016,0.182,0.004,0.005,58488.5669,0,0,0,0,0,0,0,0,0,1,0,0,126580.8,570643.2,206022.4,369132.15,356,0.163534234,0,0,0,0,0,0,0,0,1272378.55
7/11/1996,0.178905226,0.163313778,0.249106101,0,0,0.380619509,0.291793338,0.225402888,0.176251299,23351.90488,68717.01395,64073.87445,111129.0831,0.26618813,0.351742103,0.21083706,0.217184228,0,0,0.204,0.235,0,0,0.077,0.102,85085.2695,0,0,0,0,0,0,0,0,0,1,0,0,141636.8,275854.4,392336,621161.75,357,0.164871734,0,0,0,0,0,0,0,0,1430988.95
7/18/1996,0.173205646,0.12474146,0.227893671,0,0,0.261253248,0.274921579,0.277940555,0.280067474,42843.25808,75077.65568,39922.45656,56412.41218,0.26534242,0.314302101,0.172757882,0.240585944,0.286,0.132,0.204,0.297,0,0,0,0,80930.54217,0,0,0,0,0,0,0,0,0,0,1,0,218564.8,329441.6,320041.6,325696.15,358,0.196020851,0,0,0,0,0,0,0,0,1193744.15
7/25/1996,0.176779622,0.122584344,0.234695818,0,0,0.256876677,0.27448005,0.253481069,0.281169412,39280.1059,65508.48446,30462.89601,88065.71211,0.243092925,0.323486374,0.164207951,0.245926683,0.27,0.051,0.329,0.338,0,0,0,0.009,83151.76982,0,0,0,0,0,0,0,0,0,0,1,0,217440,279120.8,248505.6,498166.65,359,0.180648022,0,0,0,0,0,0,0,0,1243233.05
8/01/1996,0.172197874,0.115658627,0.222285461,0,0,0.2326968,0.227901329,0.322721873,0.256387524,30106.05882,96095.96078,24748.72549,55966.60784,0.241316892,0.287897738,0.170769765,0.231569372,0.154,0.028,0.299,0.309,0,0.102,0,0,68584.15686,0,0,0,0,0,0,0,0,0,0,1,0,162592,432308.8,213980.8,325013.35,360,0.185163223,0,0,0,0,0,0,0,0,1133894.95
8/08/1996,0.173590382,0.121514041,0.239890649,0,0,0.216608565,0.24852071,0.174920465,0.298808205,61603.70588,67691,47119.45098,54440.76471,0.248902297,0.319224565,0.147275548,0.247564765,0.015,0.028,0.338,0.245,0.149,0,0,0,72608.58824,0,0,0,0,0,0,0,0,0,0,1,0,315936,282174.4,387769.6,313616.25,361,0.194987928,0,0,0,0,0,0,0,0,1299496.25
8/15/1996,0.165002225,0.151348636,0.251349434,0,0,0.260781638,0.225092551,0.380021285,0.353600305,47898.45098,107191.6863,23884.5098,35477.86275,0.170191378,0.324360586,0.244119083,0.255263464,0.077,0.128,0.184,0.01,0.16,0.076,0,0.001,82082,0,0,0,0,0,0,0,0,0,0,0,1,380724.8,426464.8,157811.2,215014.45,362,0.125808592,0,0,0,0,0,0,0,0,1180015.25
8/22/1996,0.156476929,0.150614823,0.248099593,0,1,0.321319301,0.305098027,0.231783067,0.26259062,25144.2549,72005.64706,55480.23529,64681.92157,0.270169921,0.357028189,0.196057672,0.212198181,0.07,0,0.219,0.03,0,0,0.074,0.112,83291.09804,0,0,0,0,0,0,0,0,0,0,0,1,137131.2,290228.8,368358.4,413363.95,363,0.183359111,0,0,0,0,0,0,0,0,1209082.35
8/29/1996,0.16930669,0.14425787,0.217501407,0,1,0.261474793,0.182320039,0.326077289,0.242566371,25217.66772,189210.3898,23117.26595,54587.96462,0.262435295,0.265998211,0.214056994,0.223526767,0.071,0,0.222,0.058,0,0.249,0,0.184,79783.95389,0,0,0,0,0,0,0,0,0,0,0,1,130112,869927.2,160249.6,322420.6,364,0.19381508,0,0,0,0,0,0,0,0,1482709.4
9/05/1996,0.180490442,0.152019965,0.18540919,0,0,0.200592167,0.042468444,0.327378091,0.314140714,35335.08465,236443.7366,20222.79027,38954.58433,0.250235361,0.193632459,0.226011022,0.263159581,0.082,0.131,0.149,0.084,0.09,0.165,0,0,47038.24068,0,0,0,0,0,0,0,0,0,0,0,1,176640,1275253.6,133027.2,215826.3,365,0.200040108,0,0,0,0,0,0,0,0,1800747.1
9/12/1996,0.137835959,0.15001513,0.253065796,0,0,0.309779744,0.232110585,0.164277331,0.26978595,24179.51042,75734.89956,96045.20657,45084.77069,0.283485789,0.329560209,0.179503483,0.188761034,0.001,0.129,0.231,0.088,0,0.001,0.15,0.055,69281.14214,1,0,0,0,0,0,0,0,0,0,0,0,123574.4,299269.6,640236.8,327090.05,366,0.195667634,0,0,0,0,0,0,0,0,1390170.85
9/19/1996,0.174137291,0.161485909,0.260677664,0,0,0.048988403,0.213768332,0.27659612,0.314498315,131942.3253,73991.7909,32932.79027,54070.09033,0.199101358,0.331553249,0.223230637,0.254028976,0.001,0.237,0.211,0.077,0.098,0,0.074,0.114,64312.76058,1,0,0,0,0,0,0,0,0,0,0,0,696825.6,283844,203936,310502.65,367,0.189347701,0,0,0,0,0,0,0,0,1495108.25
9/26/1996,0.18044658,0.153620215,0.217933318,0,0,0.317057624,0.168825982,0.346264212,0.283010417,21438.12028,169909.0088,33733.52456,34594.73111,0.276990846,0.262199387,0.23498823,0.251672527,0,0.254,0.08,0.025,0,0,0.074,0,75987.07116,1,0,0,0,0,0,0,0,0,0,0,0,113328,779637.6,219590.4,191717.3,368,0.189168787,0,0,0,0,0,0,0,0,1304273.3
10/03/1996,0.135326837,0.160374212,0.209755504,0,0,0.323996265,0.205978525,0.325565152,0.084777619,20861.04786,147905.8218,48688.58438,74049.35642,0.286320252,0.264168553,0.237790518,0.147862246,0,0.253,0.08,0.046,0,0,0,0,78729.16562,1,0,0,0,0,0,0,0,0,0,0,0,107779.2,705134.4,303593.6,547189,369,0.19355356,0,0,0,0,0,0,0,0,1663696.2
10/10/1996,0.140511522,0.157136229,0.217306401,0,0,0.319995956,0.201794639,0.325600788,0.154508872,21800.80349,152032.2417,42314.46336,61263.87279,0.28427289,0.272243726,0.233001798,0.166189233,0,0.24739,0.10244,0.05854,0,0.03102,0.02541,0,80319.46035,0,1,0,0,0,0,0,0,0,0,0,0,112778.304,699621.552,269285.216,436006.0435,370,0.193306715,0,0,0,0,0,0,0,0,1517691.116
10/17/1996,0.149604498,0.152806777,0.225211594,0,0,0.316176115,0.197672375,0.325650789,0.245684127,22769.03656,156283.7047,35747.18715,48090.95026,0.282345035,0.280697793,0.226598882,0.198331366,0,0.24161,0.12556,0.07146,0,0.06298,0.05159,0,81957.94582,0,1,0,0,0,0,0,0,0,0,0,0,117928.896,693941.648,233937.184,321453.9065,371,0.193074279,0,0,0,0,0,0,0,1,1367261.635
10/24/1996,0.167904633,0.14713842,0.233009027,0,0,0.312730563,0.19384254,0.32572069,0.361626073,23708.79219,160410.1247,29373.06612,35305.46662,0.280628376,0.289036619,0.21821583,0.263019252,0,0.236,0.148,0.084,0,0.094,0.077,0,83548.24055,0,1,0,0,0,0,0,0,0,0,0,0,122928,688428.8,199628.8,210270.95,372,0.192867306,0,0,0,0,0,0,0,1,1221256.55
10/31/1996,0.159757248,0.147297199,0.189295282,0,0,0.325863207,0.406729698,0.201723877,0.407571266,24441.633,78152.14743,63139.35696,32031.75157,0.277592091,0.319070889,0.18451911,0.269664921,0,0.236,0.116,0.069,0,0,0.081,0,103385.564,0,1,0,0,0,0,0,0,0,0,0,0,130609.6,412858.4,428652.8,200502.65,373,0.187135042,0,0,0,0,0,0,0,0,1172623.45
11/07/1996,0.160872486,0.135070915,0.230956387,0,0,0.343043036,0.113748994,0.389950858,0.387222303,21094.29423,215176.1537,22469.74906,26744.42346,0.287889267,0.260599295,0.221409893,0.262529931,0,0.059,0.073,0,0,0.287,0.162,0,69895.43162,0,0,1,0,0,0,0,0,0,0,0,0,111532.8,931674.4,166355.2,166246.1,374,0.189130859,0,0,0,0,0,0,0,0,1375808.5
11/14/1996,0.170021098,0.150347136,0.234471963,0,0,0.102372017,0.333434149,0.388178724,0.372516315,151625.3563,65021.13864,20493.87829,30897.101,0.195224376,0.351761139,0.245737019,0.270957002,0,0,0.093,0.042,0.117,0,0,0,81162.99812,0,0,1,0,0,0,0,0,0,0,0,0,865249.6,277308.8,136310.4,181725.1,375,0.175238863,0,0,0,0,0,1,0,0,1460593.9
11/21/1996,0.193296432,0.154442218,0.235796921,0,0,0.318443561,0.323759493,0.367841536,0.203468064,32276.54266,75545.56085,26414.3143,112005.8783,0.27325529,0.348687958,0.244309341,0.242672544,0,0,0.175,0.068,0,0,0,0.036,95230.11355,0,0,1,0,0,0,0,0,0,0,0,0,173307.2,320384,171030.4,579451.35,376,0.186238902,0,0,0,0,0,1,0,0,1244172.95
11/28/1996,0.185314755,0.156291012,0.215120467,0,0,0.328713729,0.181148168,0.344603012,0.23690829,27139.07326,236710.8172,23867.26299,64957.0933,0.284128036,0.26270988,0.2384677,0.242847292,0,0,0.001,0.086,0,0.289,0.075,0.13,98370.78397,0,0,1,0,0,0,0,0,0,0,0,0,142289.6,1100364,152710.4,350523.05,377,0.19073125,0,0,0,0,1,0,0,0,1745887.05
12/05/1996,0.176201944,0.151368178,0.205917027,0,0,0.327202993,0.3843432,0.4060556,0.340490428,28620.18222,78100.04508,28039.19912,39235.45961,0.284974065,0.334467233,0.254852437,0.267171171,0,0,0,0.071,0,0.004,0,0.001,102101.0138,0,0,0,1,0,0,0,0,0,0,0,0,149273.6,379279.2,185238.4,222673.25,378,0.191729698,0,0,0,0,0,0,0,0,936464.45
12/12/1996,0.17405818,0.127460684,0.233756197,0,0,0.324411771,0.337628807,0.062536669,0.362001575,26256.45648,92902.38009,142426.8115,34815.2129,0.279894519,0.352908158,0.135963381,0.272819138,0,0,0,0.07,0,0.09,0.16,0,89218.31058,0,0,0,1,0,0,0,0,0,0,0,0,138854.4,397432.8,1117417.6,200020.55,379,0.189093442,0,0,0,1,0,0,0,0,1853725.35
12/19/1996,0.177914341,0.14186057,0.230003264,0,0,0.296795883,0.244888604,0.37504184,0.350057918,26968.75767,204520.3745,25261.62242,31258.48215,0.267284417,0.304595144,0.226992108,0.273738762,0,0.19,0.068,0,0,0.289,0.068,0,109705.5254,0,0,0,1,0,0,0,0,0,0,0,0,143484.8,889206.4,178073.6,175694,380,0.187955502,0,0,0,1,0,0,0,0,1386458.8
12/26/1996,0.178099024,0.168106094,0.230080009,0,0,0.335685851,0.304263628,0.298846387,0.353189968,83835.28678,85404.22693,68629.24564,32961.21384,0.291790573,0.330699987,0.23975644,0.275349817,0,0.188,0.132,0,0.098,0,0.063,0,126962.1234,0,0,0,1,0,0,0,0,0,0,0,0,432496,371193.6,408249.6,185072.4,381,0.193840606,0,0,0,1,0,0,0,0,1397011.6
1/02/1997,0.183412102,0.137887177,0.177460501,0,0,0.347800078,0.26179313,0.264896707,0.276516211,25053.91397,140606.356,49737.77993,55363.77743,0.29227994,0.240393998,0.18757524,0.253512386,0,0,0.41,0.014,0,0.128,0,0.072,102307.5761,0,0,0,0,0,0,0,0,0,0,0,0,131430.4,792324.8,360713.6,301854.55,382,0.190624954,0,0,0,0,0,0,0,0,1586323.35
1/09/1997,0.164964904,0.142004234,0.239191217,0,0,0.328786751,0.275651694,0.289163665,0.325446288,28582.44451,117599.9882,40496.88092,49314.64152,0.287110121,0.330215747,0.199770645,0.244554142,0,0,0.4,0.017,0,0.087,0,0.087,99019.93329,0,0,0,0,0,0,0,0,0,0,0,0,148316.8,491656.8,285180.8,298940.2,383,0.192712117,0,0,0,0,0,0,0,0,1224094.6
1/16/1997,0.187738475,0.128680011,0.244219082,0,0,0.253141128,0.29972724,0.46315546,0.323198851,33253.60723,80967.61284,130586.5337,38841.56983,0.271285142,0.34874851,0.239696972,0.277390893,0,0,0.331,0,0,0.114,0.134,0.143,177136.5125,0,0,0,0,0,0,0,0,0,0,0,0,164124.8,331536.8,1014816,206891.9,384,0.202611715,0,0,0,0,0,0,1,0,1717369.5
1/23/1997,0.185054646,0.140504973,0.221953023,0,0,0.317420703,0.292770982,0.333508887,0.320859255,25356.60848,223370.3261,24066.59102,33995.28803,0.287428846,0.313834723,0.210812973,0.272483499,0,0.298,0.352,0,0,0,0,0,132363.8734,0,0,0,0,0,0,0,0,0,0,0,0,129243.2,1006385.6,171286.4,183704.05,385,0.196192979,0,0,0,0,0,0,1,0,1490619.25
1/30/1997,0.18458733,0.151959102,0.224931707,0,0,0.360669016,0.282491802,0.357707636,0.315531257,35495.69274,201287.4258,23776.61515,33681.10552,0.288664207,0.313490087,0.236588679,0.269679706,0.163,0.299,0.247,0,0,0,0.057,0,128042.0074,0,0,0,0,1,0,0,0,0,0,0,0,192334.4,894882.4,156467.2,182467.05,386,0.184551972,0,0,0,0,0,0,0,0,1426151.05
2/06/1997,0.180424944,0.155758396,0.237701463,0,0,0.394346704,0.322335429,0.359823208,0.323468258,192998.707,63861.63563,23311.92303,31831.80447,0.301104959,0.350765663,0.243305284,0.266691025,0.221,0.299,0.058,0,0,0,0.057,0,184362.0608,0,0,0,0,1,0,0,0,0,0,0,0,1058308.8,268663.2,149667.2,176426.85,387,0.18236521,0,0,0,0,0,0,0,0,1653066.05
2/13/1997,0.180424944,0.155758396,0.237701463,0,0,0.394346704,0.322335429,0.359823208,0.323468258,192998.707,63861.63563,23311.92303,31831.80447,0.301104959,0.350765663,0.243305284,0.266691025,0.22,0,0.041,0,0,0,0,0,184362.0608,0,0,0,0,1,0,0,0,0,0,0,0,1058308.8,268663.2,149667.2,176426.85,388,0.18236521,0,1,0,0,0,0,0,0,1653066.05
